novel_review_id,raw_language_scope,title,description,proposed_tag_count,proposed_tags
nrv_ea1162ef6352625c1ba3bd3c,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""3\""]"",[""string"",""英语""]]","Beyond Her Lies, My True Destiny","The scholarship trophy, the culmination of years of relentless effort, was almost in my grasp.

Then the world tipped sideways, and Madison' s tear-streaked face appeared, her trembling finger pointing directly at me.

""She cheated,"" her voice echoed, accusing me of plagiarism in front of the entire faculty and student body.

That was the final blow in the ruthless campaign Madison, my seemingly innocent roommate, had waged against me ever since we moved in.

She' d subtly undermined my grades, isolated me from friends with ""worried"" lies about my sanity, and now, she' d orchestrated the destruction of my future.

Expelled, my name dragged through the mud, the shame a suffocating weight-I ended it all on a cold, rainy night, unable to bear the torment.

But then, a sharp poke jolted me awake.

""Chloe? Are you awake?"" Madison stood over me, holding a textbook, wearing that same vacant, innocent look I once fell for.

Professor Miller' s class. This was it. The very beginning of her calculated destruction.

Rage, pure and blinding, surged through me.

I snatched the textbook from her, tossed it, and pulled the covers over my head, my voice flat, ""Figure it out yourself.""

The silence that followed was deafening. She was confused.

I had a second chance. And this time, I wasn't just going to survive. I was going to make Madison pay for every single tear.",1,ct-v1-student|student|学生|student
nrv_eb05c2506f31ce1939049116,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",探险之寻找萤异草,"      首先介绍一下小说里的主人公吧　何澈-一名大学生，一个没事的时候玩玩游戏　打打篮球的大一新生。
     十五年前的一别，已经从曾经流着鼻涕的小鬼长成了如今帅气的大男孩。
     十五年前的一别，你还是那个有点害羞却十分要强的女孩，你知道吗？你的笑容一直给我似曾相识的味道。
     谢谢我们的相遇。谢谢心中一直不曾抹去的温柔。以后的时光，我希望我们可以一起从容的走下去。
     在以后的探险中，一起冲过无数磨难，甚至经历生死，终于想起来你是谁。原来我们早就见过，原来不是后会无期，原来并不是等不到你。
     宫洋-与何澈同宿舍的游戏迷…他们被迫无奈参加了一次探险，却不知道自己已深陷无数麻烦与艰险之中。
     欧阳一一，骨灰级的电脑高手，在以后的文章中，大家就可以看到人家是怎么玩电脑的。。。
     深入丛林、翻越大山、进入不见底的海洋只为探寻一个古老的传说……",1,ct-v1-student|student|学生|学生
nrv_eb5459d93df0c78f4ea2e577,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""3\""]"",[""string"",""英语""]]",My Nasty Ex-girlfriend ,"Ethan is a businessman with a secret. His calm life gets shaken up when his ex, Madison, shows up out of the blue. She has surprising news: she's pregnant and has been caught up in a mess created by a guy named Aaron. Aaron is mean and greedy, and he has been pulling the strings in both their lives.

When Ethan finds out about Aaron's lies and shady dealings, he decides it's time to fight back. As Ethan digs deeper, it becomes clear that Aaron won't back down easily. He starts making threats, making things even scarier for Ethan and Madison.

With danger closing in, Ethan and Madison have no choice but to team up. They have to tackle lies and old hurts while trying to stay safe. As they work together, feelings that they thought were gone start bubbling up again. But trust is hard to find.

As the plot thickens, Ethan and Madison's battle against Aaron heats up. They face unexpected twists and confront their pasts. They must figure out if they can truly break free from Aaron or if the scars from their past will keep them trapped. Their fight isn't just about stopping Aaron; it's about taking control of their lives and their future.
",1,ct-v1-pregnancy|pregnancy|孕期|pregnant
nrv_eb95d876bd678c1cba165e9e,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",我，妖神，万物之主,"身具圣眼却被算计挖取，传承人皇血脉仍沦为宗门弃徒。
且看一介废柴如何逆天而行，踏天庭逗九天玄女，乱魔界镇压至尊女王；笑主十道轮回，亲掌诸天沉浮。",1,ct-v1-xianxia|xianxia|仙侠修真|宗门
nrv_ebe9c53345b3c13f4b3e8c8d,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""3\""]"",[""string"",""英语""]]",The Scarlet Letter,"Delve into The Scarlet Letter, Nathaniel Hawthorne's meditation on human alienation and its effect on the soul in this story set in seventeenth-century Massachusetts and be dazzled by literature.

In Nathaniel Hawthorne's dark novel, The Scarlet Letter, a single sinful act ruins the lives of three people. None more so than Hester Prynne, a young, beautiful, and dignified woman, who conceived a child out of wedlock and receives the public punishment of having to always wear a scarlet ""A"" on her clothing.

She refuses to reveal the father of her child, which could lighten her sentence. Her husband, the aptly-named Roger Chillingworth, who Hester thought had died in a shipwreck but was actually being held captive by Native Americans, arrives at the exact moment of her deepest public shaming and vows to get revenge. Her lover, Arthur Dimmesdale, remains safely unidentified, but is wracked with guilt.

Though originally published in 1850, the story is set in seventeenth-century Massachusetts among Hawthorne's Puritan ancestors. In The Scarlet Letter, he created a story that highlighted both their weaknesses and their strengths. His knowledge of their beliefs and his admiration for their way of life was balanced by his concerns about their rigid and oppressive rules.

Complete and unabridged, this elegantly designed, clothbound edition features an elastic closure and a new introduction by Mike Lee Davis.",1,ct-v1-revenge|revenge|复仇|revenge
nrv_ef9e18e5601f5f1eecfd9ecb,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",盛世医妃：皇叔宠妻无度,"某日，皇后扶墙呕吐！
皇上大怒：“朕从未碰过你，你肚子里的孽种是谁的？”
皇叔霸道搂过皇后，剑眉一挑：“是本王的，你有意见？”
前世她权谋算计，只为助他登上大位，结果换来的却是满门抄斩，就连她和腹中未出生的孩儿也未曾幸免于难！
重生一世，她只为复仇而来，手撕绿茶虐渣，毁他帝王之路！
复仇途中，顺便搭上他那瘸腿又眼瞎的皇叔，做他的皇婶！",2,ct-v1-revenge|revenge|复仇|复仇 ;; ct-v1-rebirth|rebirth|重生|重生
nrv_efaac14ec07a10fa0214528a,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",万界神尊,"万千世界，各族争锋；亿万天才，群雄逐鹿。
遭人陷害而死的赵若尘逆天改命，重回十六岁。
这一世，他势必要弥补所有遗憾，再次追逐武道巅峰，亲手谱写一曲热血沸腾的传奇史诗！",1,ct-v1-genius|genius|天才|天才
nrv_f21af6a3763b7b5adcd94887,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""3\""]"",[""string"",""英语""]]",The Hidden Medical Genius: Healing My Crippled Mafia Boss,"One wedding. Two brides. A lethal trap.
My stepsister got the sparkling gown and the Mafia’s golden heir.
I got a five-dollar dress and a dying groom.
My father traded me away to seal a silent assassination, selling me to Damien Carlisle—a paralyzed, disfigured warlord whose enemies were eagerly waiting for sepsis to claim his life.
""He won't last a month,"" my stepsister mocked, pouring wine down my back. ""Enjoy being a widow, dear sister.""
Stranded in a cold, decaying manor with a dying man and traitorous servants, I was expected to weep and perish in the dark.
They made one fatal mistake.
The weak, pathetic girl they trampled on is gone. In her place stands a soul back from another world—armed with supreme medical tech, lethal toxin mastery, and the V-9 AI system.
I opened my medical bag and looked at the sleeping beast beside me.
They sent me here to die with a crippled outcast.
Instead, I’m going to build an Emperor—and tear their world apart piece by piece.",1,ct-v1-emperor|emperor|皇帝|Emperor
nrv_f2fa231451dbb14952453621,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""6\""]"",[""string"",""法语""]]",Vœux brisés: Le retour éclatant de l'héritière secrète,"Clementine avait passé deux ans à jouer l'épouse parfaite et soumise du milliardaire Donovan Bray.

Jusqu'au soir où elle a découvert qu'elle n'était classée dans ses dossiers que comme un « actif collatéral ». Un simple outil acheté pour rendre son ex, Gisela, jalouse.

Lorsqu'elle a osé se rebeller, la fureur de Donovan a explosé. Dans la violence de la dispute, elle a fait une chute terrible dans les escaliers de marbre de leur penthouse.

À son réveil à l'hôpital, le médecin lui a annoncé qu'elle venait de perdre le bébé qu'elle portait depuis six semaines.

Mais le véritable coup de grâce est venu du couloir.

À travers la porte entrouverte, elle a entendu son mari parler d'une voix glaciale.

« Ça ne change rien. C'était probablement mieux ainsi. »

Il a même menti à son ami en affirmant qu'elle était désormais définitivement stérile, balayant la mort de leur enfant comme un simple problème résolu.

Allongée dans le silence de sa chambre, le corps meurtri et l'âme en miettes, Clementine a senti une fureur ardente remplacer son désespoir. Donovan la croyait faible, fauchée et entièrement à sa merci.

Il ignorait qu'elle possédait vingt-sept millions de dollars sur un compte secret.

Il ne savait pas qu'elle était « C. », la créatrice anonyme de la marque de haute joaillerie la plus exclusive au monde.

Dès sa sortie de l'hôpital, elle a rédigé la demande de divorce et a bloqué la carte de crédit illimitée qu'il utilisait. Le jeu de l'épouse docile était terminé, l'heure de la vengeance avait sonné.",1,ct-v1-divorce|divorce|离婚|divorce
nrv_f4742692a67101a6f2c2e313,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",嬌妻養成守則,"男主寵女主，寵成小公主



餘生死了……

死前匆忙的梳妝打扮了一番，倉促的飯都沒顧得上吃

穿着妥當心滿意足又急不可耐的去死

像懷春少女急着去會小情人一樣



---你叫什麼名字？

---餘生

---嗯，很好聽的名字

---姓餘的女人生的，餘生，多餘的餘

---不是多餘，是餘生請多指教



你會喜歡我嗎，不會啊，那我教你好了。



上面那矯情兮兮的文案是那個狗慫寫的，真是胡幾把亂扯！



明明就是個心機凱臭不要臉的從小拐個媳婦回家養，然後媳婦長大重生了再養一遍的垃圾故事，講得那麼文藝小清新。



---良心排雷-使用指南---



1.青梅竹馬童養媳，重生



2.女主不小白，雙商在線



3寵文，妻控，從小寵到大

4.每天更新時間18:00之前，坑品有保障，有事會請假。",2,ct-v1-princess|princess|公主|公主 ;; ct-v1-rebirth|rebirth|重生|重生
nrv_f4b4b266d6a312edbfb76938,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",相女惊华,"丞相！ 
你与将军文武勾结欺君罔上女扮男装上朝朕忍了，你骂朕是智障朕也忍了，你戏弄邻国亲王朕好不容易忍了，你辜负朕妹妹的芳心朕咬碎了牙忍着，你企图嫁人当朕的舅妈做朕的长辈朕最后忍你一次。你居然要把一个个丑女塞进朕的后宫？八嘎呀路！你给朕滚过来！ 
什么？你居然是和朕一起穿越过来的同学？好吧朕原谅你了。 
但是你不能连朕梦中的皇后都和朕抢吧！ 
你把朕的皇后抢走了，朕娶你啊？ 
好主意，虽然你长得没有朕的皇后好看，朕再忍忍吧。 
可是你居然嫌弃英俊潇洒的朕？ 
丞相你等着，我们俩的账好好算算！",1,ct-v1-time-travel|time-travel|穿越|穿越
nrv_f53a55012dd5a9f7ab7fe384,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",御妖：我的宠物全是冲主逆兽,妖魔世界，人类和妖魔共存，靠驯服妖魔对战，生活，冒险。还有专门培育妖魔训练师的学校。藏锋穿越妖魔世界，获得提示系统。通过提示，得知稀有妖魔在哪，如何捕捉，如何进行隐藏进化。从此，训练师学院中，多了一个奇迹传说。,2,ct-v1-adventure|adventure|冒险|冒险 ;; ct-v1-time-travel|time-travel|穿越|穿越
nrv_f584b0af0953387efd165617,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""6\""]"",[""string"",""法语""]]",Sous une lune rouge ,"SYNOPSIS 

Luna, jeune louve-garou de 17 ans, était la fierté de sa meute. Fille des Alphas Mikhail et Anastasia, elle vivait une existence paisible, bercée par l'amour de ses parents et la tendresse de son compagnon, Serebryany (qu'elle surnommait affectueusement Sereja). Tout lui souriait... jusqu'au jour où les ténèbres vinrent tout bouleverser.  

Un pacte fut scellé entre sa meute et leurs ennemis jurés, les Volkov, une lignée cruelle dirigée par l'impitoyable Dmitri ""Dark"" Volkov et son fils, Viktor ""Crow"" Volkov, un guerrier aussi séduisant que redoutable. La paix avait un prix, et Luna, malgré son statut de princesse de la meute, se retrouva piégée dans un jeu bien plus sombre que tout ce qu'elle avait connu.  

Sereja, furieux, serra les poings. ""Ils ne t'auront pas.""
Mais Viktor, avec un sourire empreint de danger, murmura : ""Trop tard, malyshka. Tu m'appartiens déjà.""  

Désormais, Luna devra choisir entre son devoir... et les secrets que cachent ses nouveaux alliés.
 
PROLOGUE 

Une nuit de trahison et de sang, où tout a commencé...


Territoire des Volkov, 17 ans plus tôt.

La pleine lune baignait la clairière d'une lumière spectrale, peignant d'argent les corps massifs des loups rassemblés en silence. L'odeur du sang flottait encore dans l'air, mélange âcre de fourrure brûlée et de terre souillée par les affrontements récents.

Au centre du cercle, deux Alphas se faisaient face.

Dmitri ""Dark"" Volkov, silhouette imposante aux yeux brûlants d'une lueur dorée, se tenait droit, son torse couvert de blessures encore fraîches. Face à lui, Mikhail Bielov, Alpha du clan rival, respirait difficilement. Son bras gauche pendait, disloqué, et une plaie béante courait sur son flanc. Mais malgré la douleur, un sourire amer flottait sur ses lèvres.

- ""C'est fini, Dark.""

Un grondement sourd parcourut l'assemblée des Volkov. Fini ? Non, ce n'était pas fini. Ils avaient perdu la guerre, mais pas leur fierté.

Dmitri avança lentement, son ombre démesurée s'étirant sur le sol.

- ""Je t'avais accordé ma confiance, Mikhail."" Sa voix, grave et rauque, portait la rage d'une bête trahie. ""Tu devais sceller notre alliance par le sang, et pourtant... Tu as osé briser le pacte.""

Mikhail ne répondit pas immédiatement. Son regard glissa vers une silhouette à demi dissimulée dans l'ombre, près du cercle des guerriers Volkov. Anastasia. Son épouse. La mère de sa fille à naître.

Elle portait contre elle un objet enveloppé de tissu noir. Un artefact, un fragment du pouvoir ancien que les Volkov gardaient précieusement depuis des générations. Et elle... elle le volait sous leurs yeux.

Dark pivota lentement, ses yeux d'or s'écarquillant.

- ""Anastasia..."" Son murmure était un venin qui glissa entre ses crocs. ""C'est toi qui l'as convaincu de me trahir.""

Elle ne nia pas. Elle serra juste plus fort le paquet contre sa poitrine.

- ""Je l'ai fait pour notre fille."" Sa voix ne trembla pas. ""Pour qu'elle ne naisse pas sous le joug d'une malédiction.""

Un silence de plomb s'abattit sur la clairière. Puis un hurlement déchira la nuit.

Dark Volkov se jeta sur eux.

La bataille fut brève mais impitoyable. Mikhail, malgré ses blessures, défendit Anastasia jusqu'au bout, repoussant les Volkov qui tentaient de les encercler. Mais ils étaient trop nombreux. Anastasia, dans un dernier regard désespéré, croisa celui de son époux avant de fuir dans les bois, emportant l'artefact avec elle.

Les arbres se refermèrent sur sa silhouette.

Mikhail tomba à genoux.

Dmitri Volkov, couvert du sang de son rival, se redressa. Son souffle était rauque, son regard, impitoyable.

- ""Ce n'est pas fini, Bielov."" Sa voix résonna comme une sentence. ""Un jour, votre lignée paiera cette trahison. Quand le sang de votre fille se mêlera au nôtre... alors seulement, nous serons quittes.""

Et ainsi fut scellée la prophétie qui, dix-sept ans plus tard, ramènerait Luna Volkova sur le territoire des Volkov.

Sous une lune rouge.",2,ct-v1-werewolf-luna|werewolf-luna|Luna（狼人女首领）|Luna ;; ct-v1-werewolf-alpha|werewolf-alpha|Alpha（狼人首领）|Alpha
